Practice ID,Provider ID,Observation Month,Variable,Value
153,214,3,RVUs,963.51
153,214,4,Encounters,271
153,214,4,RVUs,1081.11
153,214,5,Encounters,246
153,214,5,RVUs,547.42
153,214,6,Encounters,318
153,214,6,RVUs,808.03
153,215,1,Encounters,84
153,215,1,RVUs,223.38
153,215,2,Encounters,65
153,215,2,RVUs,212.65
153,215,3,Encounters,71
153,215,3,RVUs,236.52
153,215,4,Encounters,87
153,215,4,RVUs,361.15
153,215,5,Encounters,60
153,215,5,RVUs,206.56
153,215,6,Encounters,69
153,215,6,RVUs,214.53
153,216,1,Encounters,98
153,216,1,RVUs,338.66
153,216,2,Encounters,96
153,216,2,RVUs,319.61
153,216,3,Encounters,64
153,216,3,RVUs,222.41
153,216,4,Encounters,65
153,216,4,RVUs,268.35
153,216,5,Encounters,67
153,216,5,RVUs,225.81
153,216,6,Encounters,42
153,216,6,RVUs,106.61
153,217,1,Encounters,106
153,217,1,RVUs,306.72
153,217,2,Encounters,124
153,217,2,RVUs,452.73
153,217,3,Encounters,110
153,217,3,RVUs,376.89
153,217,4,Encounters,75
153,217,4,RVUs,282.51
153,217,5,Encounters,41
153,217,5,RVUs,104.4
153,217,6,Encounters,11
153,217,6,RVUs,20.7
153,218,1,Encounters,105
153,218,1,RVUs,246.28
153,218,2,Encounters,85
153,218,2,RVUs,201.59
153,218,3,Encounters,78
153,218,3,RVUs,169.87
153,218,4,Encounters,76
153,218,4,RVUs,164.89
153,218,5,Encounters,79
153,218,5,RVUs,306.75
153,218,6,Encounters,36
153,218,6,RVUs,140.26
153,219,1,Encounters,224
153,219,1,RVUs,518.07
153,219,2,Encounters,121
153,219,2,RVUs,308.69
153,219,3,Encounters,216
153,219,3,RVUs,819.18
153,219,4,Encounters,217
153,219,4,RVUs,674.27
153,219,5,Encounters,205
153,219,5,RVUs,776.2
153,219,6,Encounters,236
153,219,6,RVUs,951.75
153,220,1,Encounters,146
153,220,1,RVUs,616.4
153,220,2,Encounters,184
153,220,2,RVUs,580.53
153,220,3,Encounters,115
153,220,3,RVUs,464.22
153,220,4,Encounters,127
153,220,4,RVUs,320.65
153,220,5,Encounters,151
153,220,5,RVUs,312.84
153,220,6,Encounters,169
153,220,6,RVUs,621.51
153,221,1,Encounters,196
153,221,1,RVUs,796.75
153,221,2,Encounters,219
153,221,2,RVUs,610.92
153,221,3,Encounters,204
153,221,3,RVUs,453.88
153,221,4,Encounters,206
153,221,4,RVUs,460.52
153,221,5,Encounters,245
153,221,5,RVUs,940.95
153,221,6,Encounters,223
153,221,6,RVUs,521.38
153,222,1,Encounters,221
153,222,1,RVUs,774.25
153,222,2,Encounters,225
153,222,2,RVUs,914.11
153,222,3,Encounters,231
153,222,3,RVUs,635.16
153,222,4,Encounters,276
153,222,4,RVUs,715.82
153,222,5,Encounters,244
153,222,5,RVUs,933.88
153,222,6,Encounters,293
153,222,6,RVUs,1214.19
153,223,1,Encounters,146
153,223,1,RVUs,613.07
153,223,2,Encounters,150
153,223,2,RVUs,458.02
153,223,3,Encounters,165
153,223,3,RVUs,583.88
153,223,4,Encounters,181
153,223,4,RVUs,785.69
153,223,5,Encounters,154
153,223,5,RVUs,604.56
153,223,6,Encounters,118
153,223,6,RVUs,318.01
153,224,1,Encounters,217
153,224,1,RVUs,460.95
153,224,2,Encounters,197
153,224,2,RVUs,633.58
153,224,3,Encounters,269
153,224,3,RVUs,1025.49
153,224,4,Encounters,291
153,224,4,RVUs,1035.34
153,224,5,Encounters,276
153,224,5,RVUs,1164.25
153,224,6,Encounters,329
153,224,6,RVUs,733.5
153,225,2,Encounters,93
153,225,2,RVUs,333.75
153,225,3,Encounters,473
153,225,3,RVUs,1016.61
153,225,4,Encounters,454
153,225,4,RVUs,1304.63
153,225,5,Encounters,453
153,225,5,RVUs,1619.24
153,225,6,Encounters,562
153,225,6,RVUs,1858.74
153,226,3,Encounters,44
153,226,3,RVUs,92.29
153,226,4,Encounters,57
153,226,4,RVUs,130.77
153,226,5,Encounters,155
153,226,5,RVUs,352.22
153,226,6,Encounters,179
153,226,6,RVUs,719.03
153,227,2,Encounters,28
153,227,2,RVUs,128.79
153,227,3,Encounters,199
153,227,3,RVUs,492.32
153,227,4,Encounters,184
153,227,4,RVUs,393.77
153,227,5,Encounters,177
153,227,5,RVUs,451.38
153,227,6,Encounters,174
153,227,6,RVUs,754.76
153,228,1,Encounters,107
153,228,1,RVUs,267.44
153,228,2,Encounters,80
153,228,2,RVUs,173.02
153,228,3,Encounters,84
153,228,3,RVUs,222.67
153,228,4,Encounters,118
153,228,4,RVUs,489.88
153,228,5,Encounters,162
153,228,5,RVUs,541.63
153,228,6,Encounters,149
153,228,6,RVUs,567.6
153,229,1,Encounters,25
153,229,1,RVUs,83.44
153,229,2,Encounters,161
153,229,2,RVUs,415.5
153,229,3,Encounters,151
153,229,3,RVUs,639.06
153,229,4,Encounters,208
153,229,4,RVUs,856.05
153,229,5,Encounters,184
153,229,5,RVUs,602.25
153,229,6,Encounters,189
153,229,6,RVUs,718.44
153,230,1,Encounters,240
153,230,1,RVUs,870.38
153,230,2,Encounters,181
153,230,2,RVUs,726.29
153,230,3,Encounters,173
153,230,3,RVUs,688.05
153,230,4,Encounters,211
153,230,4,RVUs,707.42
153,230,5,Encounters,192
153,230,5,RVUs,456.24
153,230,6,Encounters,189
153,230,6,RVUs,481.5
153,231,1,Encounters,12
153,231,1,RVUs,25.86
153,231,6,Encounters,71
153,231,6,RVUs,226.48
153,232,1,Encounters,23
153,232,1,RVUs,95.85
153,232,2,Encounters,186
153,232,2,RVUs,511.56
153,232,3,Encounters,209
153,232,3,RVUs,450.45
153,232,4,Encounters,212
153,232,4,RVUs,573.53
153,232,5,Encounters,214
153,232,5,RVUs,777.98
153,232,6,Encounters,247
153,232,6,RVUs,640.21
153,233,4,Encounters,4
153,233,4,RVUs,2.94
153,234,4,Encounters,2
153,234,4,RVUs,10.91
153,234,5,Encounters,32
153,234,5,RVUs,84.84
153,234,6,Encounters,80
153,234,6,RVUs,239.41
153,235,1,Encounters,32
153,235,1,RVUs,136.37
153,235,2,Encounters,95
153,235,2,RVUs,255.42
153,235,3,Encounters,83
153,235,3,RVUs,306.28
153,235,4,Encounters,95
153,235,4,RVUs,237.27
153,235,5,Encounters,71
153,235,5,RVUs,254.52
153,235,6,Encounters,85
153,235,6,RVUs,365.1
153,236,2,Encounters,9
153,236,2,RVUs,28.86
153,236,3,Encounters,103
153,236,3,RVUs,257.03
153,236,4,Encounters,65
153,236,4,RVUs,163.56
153,236,5,Encounters,82
153,236,5,RVUs,240.4
153,236,6,Encounters,116
153,236,6,RVUs,420.18
153,237,1,Encounters,20
153,237,1,RVUs,50.85
153,237,2,Encounters,42
153,237,2,RVUs,84.96
153,237,3,Encounters,42
153,237,3,RVUs,91.48
153,237,4,Encounters,59
153,237,4,RVUs,218.81
153,237,5,Encounters,39
153,237,5,RVUs,97.31
153,237,6,Encounters,38
153,237,6,RVUs,162.1
153,238,1,Encounters,50
153,238,1,RVUs,142.01
153,238,2,Encounters,143
153,238,2,RVUs,564.43
153,238,3,Encounters,112
153,238,3,RVUs,465.93
153,238,4,Encounters,111
153,238,4,RVUs,427.57
153,238,5,Encounters,88
153,238,5,RVUs,329.68
153,238,6,Encounters,133
153,238,6,RVUs,429.28
153,239,2,Encounters,30
153,239,2,RVUs,105.58
153,239,3,Encounters,86
153,239,3,RVUs,372.4
153,239,4,Encounters,84
153,239,4,RVUs,309.62
153,239,5,Encounters,79
153,239,5,RVUs,170.64
153,239,6,Encounters,78
153,239,6,RVUs,189
153,240,4,Encounters,48
153,240,4,RVUs,178.44
153,240,5,Encounters,74
153,240,5,RVUs,191.77
153,240,6,Encounters,92
153,240,6,RVUs,379.43
153,241,2,Encounters,106
153,241,2,RVUs,290.19
153,241,3,Encounters,128
153,241,3,RVUs,299.22
153,241,4,Encounters,143
153,241,4,RVUs,532.46
153,241,5,Encounters,111
153,241,5,RVUs,282.04
153,241,6,Encounters,111
153,241,6,RVUs,441.3
153,242,4,Encounters,147
153,242,4,RVUs,583.47
153,242,5,Encounters,163
153,242,5,RVUs,537.53
153,242,6,Encounters,197
153,242,6,RVUs,809.5
153,243,3,Encounters,216
153,243,3,RVUs,664.56
153,243,4,Encounters,266
153,243,4,RVUs,622.64
153,243,5,Encounters,167
153,243,5,RVUs,533.26
153,243,6,Encounters,31
153,243,6,RVUs,119.29
153,244,4,Encounters,273
153,244,4,RVUs,1008.3
153,244,5,Encounters,322
153,244,5,RVUs,1283.56
153,244,6,Encounters,321
153,244,6,RVUs,986.4
153,245,3,Encounters,47
153,245,3,RVUs,111.04
153,245,4,Encounters,140
153,245,4,RVUs,423.37
153,245,5,Encounters,120
153,245,5,RVUs,503.66
153,245,6,Encounters,2
153,245,6,RVUs,7.01
153,246,4,Encounters,47
153,246,4,RVUs,142.99
153,246,5,Encounters,98
153,246,5,RVUs,387.74
153,246,6,Encounters,81
153,246,6,RVUs,305.79
153,247,4,Encounters,127
153,247,4,RVUs,404.09
153,247,5,Encounters,176
153,247,5,RVUs,397.48
153,247,6,Encounters,212
153,247,6,RVUs,486.36
153,248,5,Encounters,3
153,248,5,RVUs,16.65
153,248,6,Encounters,114
153,248,6,RVUs,383.42
153,249,5,Encounters,1
153,249,5,RVUs,3.6
153,249,6,Encounters,7
153,249,6,RVUs,17.43
153,250,6,Encounters,106
153,250,6,RVUs,412.26
153,251,6,Encounters,30
153,251,6,RVUs,109.82
154,1,5,Encounters,39
154,1,5,RVUs,243.19
154,1,6,Encounters,44
154,1,6,RVUs,232.55
154,2,5,Encounters,156
154,2,5,RVUs,446.03
154,2,6,Encounters,170
154,2,6,RVUs,322.36
154,3,5,Encounters,74
154,3,5,RVUs,169.31
154,3,6,Encounters,243
154,3,6,RVUs,360.09
154,4,5,Encounters,96
154,4,5,RVUs,127.49
154,5,5,Encounters,219
154,5,5,RVUs,406.51
154,5,6,Encounters,216
154,5,6,RVUs,597.99
154,6,5,Encounters,64
154,6,5,RVUs,159.35
154,6,6,Encounters,76
154,6,6,RVUs,184.95
154,7,6,Encounters,4
154,7,6,RVUs,1.38
154,8,5,Encounters,17
154,8,5,RVUs,125.67
154,8,6,Encounters,53
154,8,6,RVUs,270.81
154,9,5,Encounters,185
154,9,5,RVUs,528.1
154,9,6,Encounters,252
154,9,6,RVUs,568.27
154,10,5,Encounters,19
154,10,5,RVUs,112.76
154,10,6,Encounters,38
154,10,6,RVUs,176.64
154,11,5,Encounters,24
154,11,5,RVUs,170.88
154,11,6,Encounters,28
154,11,6,RVUs,112.25
154,12,5,Encounters,180
154,12,5,RVUs,327.64
154,12,6,Encounters,156
154,12,6,RVUs,387.38
154,13,5,Encounters,213
154,13,5,RVUs,496.25
154,13,6,Encounters,102
154,13,6,RVUs,292.59
154,14,5,Encounters,74
154,14,5,RVUs,139.94
154,14,6,Encounters,117
154,14,6,RVUs,201.86
154,15,6,Encounters,53
154,15,6,RVUs,120.47
155,1,1,Encounters,234
155,1,1,RVUs,657.96
155,1,2,Encounters,211
155,1,2,RVUs,443.77
155,1,3,Encounters,250
155,1,3,RVUs,474.05
155,1,4,Encounters,267
155,1,4,RVUs,499.39
155,1,5,Encounters,247
155,1,5,RVUs,687.69
155,1,6,Encounters,174
155,1,6,RVUs,394.94
155,2,1,Encounters,324
155,2,1,RVUs,479.63
155,2,2,Encounters,194
155,2,2,RVUs,358.42
155,2,3,Encounters,329
155,2,3,RVUs,725.78
155,2,4,Encounters,339
155,2,4,RVUs,835.98
155,2,5,Encounters,383
155,2,5,RVUs,755.2
155,2,6,Encounters,360
155,2,6,RVUs,626.19
155,3,1,Encounters,412
155,3,1,RVUs,1166.36
155,3,2,Encounters,357
155,3,2,RVUs,579.85
155,3,3,Encounters,378
155,3,3,RVUs,639.37
155,3,4,Encounters,312
155,3,4,RVUs,576.78
155,3,5,Encounters,196
155,3,5,RVUs,540.64
155,3,6,Encounters,286
155,3,6,RVUs,460.44
155,4,1,Encounters,538
155,4,1,RVUs,1243.16
155,4,2,Encounters,412
155,4,2,RVUs,942.82
155,4,3,Encounters,471
155,4,3,RVUs,935.6
155,4,4,Encounters,465
155,4,4,RVUs,669.28
155,4,5,Encounters,494
155,4,5,RVUs,1314.99
155,4,6,Encounters,435
155,4,6,RVUs,770.81
155,5,1,Encounters,514
155,5,1,RVUs,821.71
155,5,2,Encounters,457
155,5,2,RVUs,614.48
155,5,3,Encounters,538
155,5,3,RVUs,985.77
155,5,4,Encounters,507
155,5,4,RVUs,693.57
155,5,5,Encounters,504
155,5,5,RVUs,1357.69
155,5,6,Encounters,447
155,5,6,RVUs,1039.87
155,6,1,Encounters,335
155,6,1,RVUs,803.93
155,6,2,Encounters,318
155,6,2,RVUs,435.86
155,6,3,Encounters,379
155,6,3,RVUs,1005.6
155,6,4,Encounters,377
155,6,4,RVUs,1071.16
155,6,5,Encounters,379
155,6,5,RVUs,754.98
155,6,6,Encounters,325
155,6,6,RVUs,429.46
155,7,1,Encounters,198
155,7,1,RVUs,255.46
155,7,2,Encounters,164
155,7,2,RVUs,465.55
155,7,3,Encounters,224
155,7,3,RVUs,358.92
155,7,4,Encounters,196
155,7,4,RVUs,385.49
155,7,5,Encounters,173
155,7,5,RVUs,444.81
155,7,6,Encounters,200
155,7,6,RVUs,414.84
155,8,1,Encounters,556
155,8,1,RVUs,877.82
155,8,2,Encounters,431
155,8,2,RVUs,612.67
155,8,3,Encounters,453
155,8,3,RVUs,1106.5
155,8,4,Encounters,459
155,8,4,RVUs,1136.66
155,8,5,Encounters,478
155,8,5,RVUs,1231.95
155,8,6,Encounters,480
155,8,6,RVUs,1142.97
155,9,1,Encounters,336
155,9,1,RVUs,857.41
155,9,2,Encounters,318
155,9,2,RVUs,534.8
155,9,3,Encounters,382
155,9,3,RVUs,1084.23
155,9,4,Encounters,300
155,9,4,RVUs,869.88
155,9,5,Encounters,372
155,9,5,RVUs,790.44
155,9,6,Encounters,376
155,9,6,RVUs,850.24
155,10,1,Encounters,400
155,10,1,RVUs,1011.62
155,10,2,Encounters,308
155,10,2,RVUs,694.5
155,10,3,Encounters,345
155,10,3,RVUs,717.49
155,10,4,Encounters,361
155,10,4,RVUs,896.51
155,10,5,Encounters,412
155,10,5,RVUs,783.28
155,10,6,Encounters,334
155,10,6,RVUs,885.32
155,11,1,Encounters,979
155,11,1,RVUs,2186.82
155,11,2,Encounters,787
155,11,2,RVUs,1555.02
155,11,3,Encounters,861
155,11,3,RVUs,1230.17
155,11,4,Encounters,920
155,11,4,RVUs,2488.16
155,11,5,Encounters,1104
155,11,5,RVUs,2862.62
155,11,6,Encounters,534
155,11,6,RVUs,1377.34
155,12,1,Encounters,728
155,12,1,RVUs,1885.65
155,12,2,Encounters,490
155,12,2,RVUs,683.57
155,12,3,Encounters,690
155,12,3,RVUs,1842.54
155,12,4,Encounters,522
155,12,4,RVUs,1276.45
155,12,5,Encounters,382
155,12,5,RVUs,994.65
155,12,6,Encounters,628
155,12,6,RVUs,906.28
155,13,1,Encounters,538
155,13,1,RVUs,1072.23
155,13,2,Encounters,305
155,13,2,RVUs,847
155,13,3,Encounters,447
155,13,3,RVUs,1207.29
155,13,4,Encounters,469
155,13,4,RVUs,665.69
155,13,5,Encounters,294
155,13,5,RVUs,596.65
155,13,6,Encounters,321
155,13,6,RVUs,518.5
155,14,1,Encounters,241
155,14,1,RVUs,704.41
155,14,2,Encounters,295
155,14,2,RVUs,606.67
155,14,3,Encounters,322
155,14,3,RVUs,614.65
155,14,4,Encounters,325
155,14,4,RVUs,546.59
155,14,5,Encounters,279
155,14,5,RVUs,757.33
155,14,6,Encounters,367
155,14,6,RVUs,1017.9
155,15,1,Encounters,373
155,15,1,RVUs,493.17
155,15,2,Encounters,301
155,15,2,RVUs,732.18
155,15,3,Encounters,340
155,15,3,RVUs,460.96
155,15,4,Encounters,298
155,15,4,RVUs,442.28
155,15,5,Encounters,383
155,15,5,RVUs,686.98
155,15,6,Encounters,274
155,15,6,RVUs,757.59
155,16,1,Encounters,327
155,16,1,RVUs,916.51
155,16,2,Encounters,303
155,16,2,RVUs,583.25
155,16,3,Encounters,334
155,16,3,RVUs,792.37
155,16,4,Encounters,348
155,16,4,RVUs,951.12
155,16,5,Encounters,326
155,16,5,RVUs,537.94
155,16,6,Encounters,313
155,16,6,RVUs,611.43
155,17,1,Encounters,414
155,17,1,RVUs,1114.78
155,17,2,Encounters,337
155,17,2,RVUs,852.72
155,17,3,Encounters,361
155,17,3,RVUs,518.18
155,17,4,Encounters,258
155,17,4,RVUs,426.41
155,17,5,Encounters,359
155,17,5,RVUs,497.39
155,17,6,Encounters,277
155,17,6,RVUs,461.47
155,18,1,Encounters,263
155,18,1,RVUs,720.98
155,18,2,Encounters,218
155,18,2,RVUs,303.4
155,18,3,Encounters,331
155,18,3,RVUs,642.38
155,18,4,Encounters,314
155,18,4,RVUs,702.36
155,18,5,Encounters,279
155,18,5,RVUs,657.58
155,18,6,Encounters,258
155,18,6,RVUs,634.01
155,19,1,Encounters,250
155,19,1,RVUs,649.36
155,19,2,Encounters,242
155,19,2,RVUs,684.57
155,19,3,Encounters,164
155,19,3,RVUs,407.11
155,19,4,Encounters,329
155,19,4,RVUs,761.73
155,19,5,Encounters,250
155,19,5,RVUs,322.9
155,19,6,Encounters,213
155,19,6,RVUs,309.56
155,20,1,Encounters,39
155,20,1,RVUs,110.6
155,20,2,Encounters,36
155,20,2,RVUs,87.28
155,20,3,Encounters,51
155,20,3,RVUs,97.81
155,20,4,Encounters,54
155,20,4,RVUs,87.09
155,20,5,Encounters,46
155,20,5,RVUs,74
155,20,6,Encounters,41
155,20,6,RVUs,99.14
155,21,1,Encounters,312
155,21,1,RVUs,467.25
155,21,2,Encounters,309
155,21,2,RVUs,635.62
155,21,3,Encounters,346
155,21,3,RVUs,759.52
155,21,4,Encounters,344
155,21,4,RVUs,488.02
155,21,5,Encounters,375
155,21,5,RVUs,992.23
155,21,6,Encounters,363
155,21,6,RVUs,1019.25
155,22,1,Encounters,366
155,22,1,RVUs,539.75
155,22,2,Encounters,240
155,22,2,RVUs,407.72
155,22,3,Encounters,350
155,22,3,RVUs,558.04
155,22,4,Encounters,293
155,22,4,RVUs,606.92
155,22,5,Encounters,307
155,22,5,RVUs,715.58
155,22,6,Encounters,308
155,22,6,RVUs,888.7
155,23,1,Encounters,620
155,23,1,RVUs,1784.71
155,23,2,Encounters,476
155,23,2,RVUs,764.22
155,23,3,Encounters,420
155,23,3,RVUs,766.95
155,23,4,Encounters,606
155,23,4,RVUs,815.8
155,23,5,Encounters,557
155,23,5,RVUs,1219.3
155,23,6,Encounters,556
155,23,6,RVUs,902.81
155,24,1,Encounters,347
155,24,1,RVUs,782.51
155,24,2,Encounters,292
155,24,2,RVUs,765.35
155,24,3,Encounters,360
155,24,3,RVUs,774.37
155,24,4,Encounters,356
155,24,4,RVUs,560.49
155,24,5,Encounters,328
155,24,5,RVUs,852.16
155,24,6,Encounters,333
155,24,6,RVUs,603.08
155,25,1,Encounters,437
155,25,1,RVUs,1072.06
155,25,2,Encounters,434
155,25,2,RVUs,779.64
155,25,3,Encounters,445
155,25,3,RVUs,613.53
155,25,4,Encounters,497
155,25,4,RVUs,923.79
155,25,5,Encounters,491
155,25,5,RVUs,978.02
155,25,6,Encounters,511
155,25,6,RVUs,971.75
155,26,1,Encounters,20
155,26,1,RVUs,44.78
155,26,2,Encounters,36
155,26,2,RVUs,88.38
155,26,3,Encounters,33
155,26,3,RVUs,66.64
155,26,4,Encounters,23
155,26,4,RVUs,58.38
155,26,5,Encounters,59
155,26,5,RVUs,161.27
155,26,6,Encounters,10
155,26,6,RVUs,19.41
155,27,1,Encounters,24
155,27,1,RVUs,50.47
155,27,2,Encounters,17
155,27,2,RVUs,21.07
155,27,3,Encounters,17
155,27,3,RVUs,30.08
155,27,4,Encounters,25
155,27,4,RVUs,38.83
155,27,5,Encounters,10
155,27,5,RVUs,19.35
155,27,6,Encounters,14
155,27,6,RVUs,25.46
155,28,1,Encounters,31
155,28,1,RVUs,68.48
155,28,2,Encounters,27
155,28,2,RVUs,66.48
155,28,3,Encounters,33
155,28,3,RVUs,90.71
155,28,4,Encounters,57
155,28,4,RVUs,94.41
155,28,5,Encounters,61
155,28,5,RVUs,166.56
155,28,6,Encounters,16
155,28,6,RVUs,20.08
155,29,1,Encounters,2
155,29,1,RVUs,9.75
155,29,2,Encounters,1
155,29,2,RVUs,1.89
155,29,3,Encounters,3
155,29,3,RVUs,1.47
155,29,6,Encounters,14
155,29,6,RVUs,30.97
155,30,1,Encounters,3
155,30,1,RVUs,1.88
155,30,2,Encounters,22
155,30,2,RVUs,33.27
155,30,3,Encounters,61
155,30,3,RVUs,129
155,30,4,Encounters,27
155,30,4,RVUs,61.22
155,30,5,Encounters,51
155,30,5,RVUs,125.37
155,30,6,Encounters,47
155,30,6,RVUs,108.15
155,31,1,Encounters,295
155,31,1,RVUs,517.07
155,31,2,Encounters,287
155,31,2,RVUs,739.04
155,31,3,Encounters,331
155,31,3,RVUs,731.77
155,31,4,Encounters,305
155,31,4,RVUs,508.21
155,31,5,Encounters,281
155,31,5,RVUs,508.35
155,31,6,Encounters,275
155,31,6,RVUs,798.77
155,32,1,Encounters,364
155,32,1,RVUs,804.19
155,32,2,Encounters,333
155,32,2,RVUs,854.68
155,32,3,Encounters,335
155,32,3,RVUs,497.07
155,32,4,Encounters,375
155,32,4,RVUs,912.78
155,32,5,Encounters,343
155,32,5,RVUs,823.3
155,32,6,Encounters,292
155,32,6,RVUs,688.46
155,33,1,Encounters,238
155,33,1,RVUs,506.33
155,33,2,Encounters,143
155,33,2,RVUs,373.86
155,33,3,Encounters,181
155,33,3,RVUs,331.55
155,33,4,Encounters,92
155,33,4,RVUs,145.95
155,33,5,Encounters,147
155,33,5,RVUs,330.71
155,33,6,Encounters,113
155,33,6,RVUs,292.4
155,34,1,Encounters,266
155,34,1,RVUs,536.75
155,34,2,Encounters,213
155,34,2,RVUs,548.61
155,34,3,Encounters,235
155,34,3,RVUs,340.55
155,34,4,Encounters,213
155,34,4,RVUs,354.17
155,34,5,Encounters,225
155,34,5,RVUs,594.81
155,34,6,Encounters,162
155,34,6,RVUs,280.45
155,35,1,Encounters,164
155,35,1,RVUs,272
155,35,2,Encounters,239
155,35,2,RVUs,446.61
155,35,3,Encounters,203
155,35,3,RVUs,566.12
155,35,4,Encounters,260
155,35,4,RVUs,431.8
155,35,5,Encounters,271
155,35,5,RVUs,613.66
155,35,6,Encounters,244
155,35,6,RVUs,355.89
155,36,1,Encounters,55
155,36,1,RVUs,106.4
155,36,2,Encounters,53
155,36,2,RVUs,112.37
155,36,3,Encounters,32
155,36,3,RVUs,82.09
155,36,4,Encounters,59
155,36,4,RVUs,156.74
155,36,5,Encounters,67
155,36,5,RVUs,159.63
155,36,6,Encounters,114
155,36,6,RVUs,311.17
155,37,6,Encounters,2
155,37,6,RVUs,1.38
155,38,6,Encounters,54
155,38,6,RVUs,121.79
155,39,1,Encounters,248
155,39,1,RVUs,718.68
155,39,2,Encounters,203
155,39,2,RVUs,460.22
155,39,3,Encounters,265
155,39,3,RVUs,531.02
155,39,4,Encounters,224
155,39,4,RVUs,387.02
155,39,5,Encounters,218
155,39,5,RVUs,395.27
155,39,6,Encounters,186
155,39,6,RVUs,285.98
155,40,3,Encounters,187
155,40,3,RVUs,523.61
155,40,4,Encounters,176
155,40,4,RVUs,278.71
155,40,5,Encounters,208
155,40,5,RVUs,376.3
155,40,6,Encounters,198
155,40,6,RVUs,303.54
155,41,1,Encounters,332
155,41,1,RVUs,692.19
155,41,2,Encounters,301
155,41,2,RVUs,500.5
155,41,3,Encounters,323
155,41,3,RVUs,650.99
155,41,4,Encounters,291
155,41,4,RVUs,783.44
155,41,5,Encounters,277
155,41,5,RVUs,532.58
155,41,6,Encounters,330
155,41,6,RVUs,461.07
155,42,1,Encounters,193
155,42,1,RVUs,448.71
155,42,2,Encounters,175
155,42,2,RVUs,488.59
155,42,3,Encounters,209
155,42,3,RVUs,456.88
155,42,4,Encounters,146
155,42,4,RVUs,303.57
155,42,5,Encounters,193
155,42,5,RVUs,400.77
155,42,6,Encounters,200
155,42,6,RVUs,430.2
155,43,1,Encounters,225
155,43,1,RVUs,486.02
155,43,2,Encounters,216
155,43,2,RVUs,309.34
155,43,3,Encounters,234
155,43,3,RVUs,610.82
155,43,4,Encounters,251
155,43,4,RVUs,587.77
155,43,5,Encounters,203
155,43,5,RVUs,345.53
155,43,6,Encounters,207
155,43,6,RVUs,373.76
155,44,1,Encounters,232
155,44,1,RVUs,385.47
155,44,2,Encounters,217
155,44,2,RVUs,283.86
155,44,3,Encounters,226
155,44,3,RVUs,400.78
155,44,4,Encounters,238
155,44,4,RVUs,461.54
155,44,5,Encounters,246
155,44,5,RVUs,646.46
155,44,6,Encounters,239
155,44,6,RVUs,506.94
155,45,1,Encounters,41
155,45,1,RVUs,68.79
155,45,2,Encounters,42
155,45,2,RVUs,105.62
155,45,3,Encounters,39
155,45,3,RVUs,65.69
155,45,4,Encounters,18
155,45,4,RVUs,52.18
155,45,5,Encounters,30
155,45,5,RVUs,55.36
155,45,6,Encounters,27
155,45,6,RVUs,63.72
155,46,1,Encounters,234
155,46,1,RVUs,1489.73
155,46,2,Encounters,126
155,46,2,RVUs,807.97
155,46,3,Encounters,136
155,46,3,RVUs,605.35
155,46,4,Encounters,226
155,46,4,RVUs,1184.74
155,46,5,Encounters,177
155,46,5,RVUs,871.34
155,46,6,Encounters,162
155,46,6,RVUs,1074.57
155,47,1,Encounters,129
155,47,1,RVUs,797.72
155,47,2,Encounters,99
155,47,2,RVUs,398.76
155,47,3,Encounters,181
155,47,3,RVUs,770.11
155,47,4,Encounters,137
155,47,4,RVUs,835.41
155,47,5,Encounters,162
155,47,5,RVUs,921.1
155,47,6,Encounters,203
155,47,6,RVUs,830.88
155,48,1,Encounters,95
155,48,1,RVUs,587.79
155,48,2,Encounters,96
155,48,2,RVUs,461.51
155,48,3,Encounters,120
155,48,3,RVUs,621.88
155,48,4,Encounters,108
155,48,4,RVUs,618.69
155,48,5,Encounters,104
155,48,5,RVUs,724.93
155,48,6,Encounters,118
155,48,6,RVUs,731.07
155,49,6,Encounters,54
155,49,6,RVUs,145.75
156,1,1,Encounters,358
156,1,1,RVUs,2117.8
156,1,2,Encounters,319
156,1,2,RVUs,1536.53
156,1,3,Encounters,261
156,1,3,RVUs,1759.43
156,1,4,Encounters,333
156,1,4,RVUs,2047.7
156,1,5,Encounters,257
156,1,5,RVUs,1562.31
156,1,6,Encounters,218
156,1,6,RVUs,1523.06
156,2,1,Encounters,336
156,2,1,RVUs,1992.98
156,2,2,Encounters,326
156,2,2,RVUs,1730.31
156,2,3,Encounters,240
156,2,3,RVUs,1467.06
156,2,4,Encounters,410
156,2,4,RVUs,2748.5
156,2,5,Encounters,185
156,2,5,RVUs,859.62
156,2,6,Encounters,306
156,2,6,RVUs,1751.19
156,3,1,Encounters,182
156,3,1,RVUs,902.78
156,3,2,Encounters,139
156,3,2,RVUs,720.37
156,3,3,Encounters,202
156,3,3,RVUs,866.99
156,3,4,Encounters,182
156,3,4,RVUs,1328
156,3,5,Encounters,216
156,3,5,RVUs,1436.7
156,3,6,Encounters,207
156,3,6,RVUs,1250.06
156,4,1,Encounters,186
156,4,1,RVUs,1253.35
156,4,2,Encounters,160
156,4,2,RVUs,877.68
156,4,3,Encounters,198
156,4,3,RVUs,1005.57
156,4,4,Encounters,229
156,4,4,RVUs,1033.06
156,4,5,Encounters,143
156,4,5,RVUs,604.03
156,4,6,Encounters,230
156,4,6,RVUs,1479.95
157,1,1,Encounters,143
157,1,1,RVUs,582.52
157,1,2,Encounters,135
