Practice ID,Provider ID,Observation Month,Variable,Value
167,15,1,Time Signoff,48.77
167,15,1,Time Postvisit,4.55
167,15,2,Time Intake,0
167,15,2,Time Exam,1300.82
167,15,2,Time Signoff,40.22
167,15,2,Time Postvisit,13.01
167,15,3,Time Intake,0
167,15,3,Time Exam,1173.15
167,15,3,Time Signoff,25.52
167,15,3,Time Postvisit,5.31
167,15,4,Time Intake,6.42
167,15,4,Time Exam,1112.88
167,15,4,Time Signoff,44.46
167,15,4,Time Postvisit,0.18
167,15,5,Time Intake,0
167,15,5,Time Exam,1221.18
167,15,5,Time Signoff,32
167,15,5,Time Postvisit,7.12
167,15,6,Time Intake,0
167,15,6,Time Exam,1431.97
167,15,6,Time Signoff,39.93
167,15,6,Time Postvisit,15.12
167,16,1,Time Intake,63.84
167,16,1,Time Exam,67.27
167,16,1,Time Signoff,2.49
167,16,1,Time Postvisit,14.8
167,16,2,Time Intake,21.61
167,16,2,Time Exam,31.52
167,16,2,Time Signoff,1.02
167,16,2,Time Postvisit,2.1
167,17,1,Time Intake,3.02
167,17,1,Time Exam,693.36
167,17,1,Time Signoff,9.59
167,17,1,Time Postvisit,5.23
167,17,2,Time Intake,0
167,17,2,Time Exam,792.73
167,17,2,Time Signoff,4.78
167,17,2,Time Postvisit,0.96
167,17,3,Time Intake,0
167,17,3,Time Exam,954.71
167,17,3,Time Signoff,8.59
167,17,3,Time Postvisit,4.54
167,17,4,Time Intake,0
167,17,4,Time Exam,754.26
167,17,4,Time Signoff,5.98
167,17,4,Time Postvisit,11.9
167,17,5,Time Intake,3.19
167,17,5,Time Exam,799.14
167,17,5,Time Signoff,4.79
167,17,5,Time Postvisit,10.66
167,17,6,Time Intake,1.32
167,17,6,Time Exam,774.39
167,17,6,Time Signoff,6.4
167,17,6,Time Postvisit,5.95
167,18,1,Time Intake,0
167,18,1,Time Exam,77.92
167,18,1,Time Signoff,3.19
167,18,1,Time Postvisit,393.83
167,18,2,Time Intake,0
167,18,2,Time Exam,127.41
167,18,2,Time Signoff,6.93
167,18,2,Time Postvisit,35.9
167,18,3,Time Intake,2.96
167,18,3,Time Exam,166.33
167,18,3,Time Signoff,14.12
167,18,3,Time Postvisit,22.32
167,18,4,Time Intake,0
167,18,4,Time Exam,137.36
167,18,4,Time Signoff,19.48
167,18,4,Time Postvisit,4.83
167,18,5,Time Intake,0
167,18,5,Time Exam,81.41
167,18,5,Time Signoff,5.81
167,18,5,Time Postvisit,8.54
167,18,6,Time Intake,0
167,18,6,Time Exam,127.24
167,18,6,Time Signoff,6.12
167,18,6,Time Postvisit,11.45
167,19,1,Time Intake,3.8
167,19,1,Time Exam,1087.37
167,19,1,Time Signoff,87.39
167,19,1,Time Postvisit,54.56
167,19,2,Time Intake,6.74
167,19,2,Time Exam,741.19
167,19,2,Time Signoff,51.31
167,19,2,Time Postvisit,48.7
167,19,3,Time Intake,1.72
167,19,3,Time Exam,944.97
167,19,3,Time Signoff,73.57
167,19,3,Time Postvisit,72.3
167,19,4,Time Intake,5.79
167,19,4,Time Exam,1229.83
167,19,4,Time Signoff,89.26
167,19,4,Time Postvisit,103.23
167,19,5,Time Intake,8.73
167,19,5,Time Exam,1039.16
167,19,5,Time Signoff,72.25
167,19,5,Time Postvisit,71.63
167,19,6,Time Intake,0
167,19,6,Time Exam,1259
167,19,6,Time Signoff,74.85
167,19,6,Time Postvisit,98.44
167,20,1,Time Intake,0
167,20,1,Time Exam,400.77
167,20,1,Time Signoff,31.69
167,20,1,Time Postvisit,5.23
167,20,2,Time Intake,0
167,20,2,Time Exam,251.78
167,20,2,Time Signoff,23.66
167,20,2,Time Postvisit,2.83
167,20,3,Time Intake,0
167,20,3,Time Exam,346.58
167,20,3,Time Signoff,44
167,20,3,Time Postvisit,8.45
167,20,4,Time Intake,0
167,20,4,Time Exam,288.22
167,20,4,Time Signoff,36.1
167,20,4,Time Postvisit,14.37
167,20,5,Time Intake,0
167,20,5,Time Exam,275.94
167,20,5,Time Signoff,36.71
167,20,5,Time Postvisit,6.05
167,20,6,Time Intake,0
167,20,6,Time Exam,276.56
167,20,6,Time Signoff,30.26
167,20,6,Time Postvisit,12.2
167,21,1,Time Intake,0
167,21,1,Time Exam,265.66
167,21,1,Time Signoff,6.99
167,21,1,Time Postvisit,4
167,21,2,Time Intake,0
167,21,2,Time Exam,405.26
167,21,2,Time Signoff,13.13
167,21,2,Time Postvisit,3.78
167,21,3,Time Intake,0.18
167,21,3,Time Exam,328.25
167,21,3,Time Signoff,5.26
167,21,3,Time Postvisit,2.37
167,21,4,Time Intake,0.64
167,21,4,Time Exam,300.47
167,21,4,Time Signoff,8.59
167,21,4,Time Postvisit,5.37
167,21,5,Time Intake,0.19
167,21,5,Time Exam,454.21
167,21,5,Time Signoff,11.08
167,21,5,Time Postvisit,2.12
167,21,6,Time Intake,0.87
167,21,6,Time Exam,254.63
167,21,6,Time Signoff,9.69
167,21,6,Time Postvisit,9.46
167,22,1,Time Intake,0
167,22,1,Time Exam,774.84
167,22,1,Time Signoff,20.55
167,22,1,Time Postvisit,0.91
167,22,2,Time Intake,0
167,22,2,Time Exam,713.44
167,22,2,Time Signoff,21.79
167,22,2,Time Postvisit,15
167,22,3,Time Intake,9.68
167,22,3,Time Exam,797.13
167,22,3,Time Signoff,29.92
167,22,3,Time Postvisit,1.33
167,22,4,Time Intake,1.87
167,22,4,Time Exam,838.36
167,22,4,Time Signoff,44.27
167,22,4,Time Postvisit,0.2
167,22,5,Time Intake,0
167,22,5,Time Exam,903.8
167,22,5,Time Signoff,27.99
167,22,5,Time Postvisit,1.98
167,22,6,Time Intake,0
167,22,6,Time Exam,925.7
167,22,6,Time Signoff,37.44
167,22,6,Time Postvisit,1.4
167,23,1,Time Intake,0
167,23,1,Time Exam,1579.34
167,23,1,Time Signoff,150.55
167,23,1,Time Postvisit,12.78
167,23,2,Time Intake,0.45
167,23,2,Time Exam,1364.06
167,23,2,Time Signoff,116.74
167,23,2,Time Postvisit,22.91
167,23,3,Time Intake,36.08
167,23,3,Time Exam,1062.52
167,23,3,Time Signoff,91.76
167,23,3,Time Postvisit,14.36
167,23,4,Time Intake,0
167,23,4,Time Exam,1457.08
167,23,4,Time Signoff,150.53
167,23,4,Time Postvisit,7.75
167,23,5,Time Intake,0
167,23,5,Time Exam,1180.85
167,23,5,Time Signoff,101.01
167,23,5,Time Postvisit,6.88
167,23,6,Time Intake,0
167,23,6,Time Exam,964.89
167,23,6,Time Signoff,82.15
167,23,6,Time Postvisit,14.4
167,24,1,Time Intake,1.89
167,24,1,Time Exam,73.78
167,24,1,Time Signoff,1.72
167,24,1,Time Postvisit,36.49
167,24,3,Time Intake,0.7
167,24,3,Time Exam,677.37
167,24,3,Time Signoff,26.62
167,24,3,Time Postvisit,415.14
167,24,4,Time Intake,1.94
167,24,4,Time Exam,781.51
167,24,4,Time Signoff,16.49
167,24,4,Time Postvisit,372.15
167,24,5,Time Intake,4.81
167,24,5,Time Exam,937.78
167,24,5,Time Signoff,46
167,24,5,Time Postvisit,453.3
167,24,6,Time Intake,5.15
167,24,6,Time Exam,801.5
167,24,6,Time Signoff,37.02
167,24,6,Time Postvisit,272.61
167,25,1,Time Intake,28.81
167,25,1,Time Exam,781.14
167,25,1,Time Signoff,47.93
167,25,1,Time Postvisit,66.49
167,25,2,Time Intake,35.24
167,25,2,Time Exam,492.59
167,25,2,Time Signoff,28.73
167,25,2,Time Postvisit,66.56
167,25,3,Time Intake,37.92
167,25,3,Time Exam,547.69
167,25,3,Time Signoff,42.04
167,25,3,Time Postvisit,96.93
167,25,4,Time Intake,19.57
167,25,4,Time Exam,944.57
167,25,4,Time Signoff,73.29
167,25,4,Time Postvisit,92.91
167,25,5,Time Intake,13.77
167,25,5,Time Exam,462.29
167,25,5,Time Signoff,77.86
167,25,5,Time Postvisit,54.21
167,25,6,Time Intake,7.22
167,25,6,Time Exam,649
167,25,6,Time Signoff,132.46
167,25,6,Time Postvisit,77.83
167,26,1,Time Intake,0
167,26,1,Time Exam,217.21
167,26,1,Time Signoff,12.43
167,26,1,Time Postvisit,59.1
167,26,2,Time Intake,0
167,26,2,Time Exam,258.47
167,26,2,Time Signoff,9.47
167,26,2,Time Postvisit,78.02
167,26,3,Time Intake,35.5
167,26,3,Time Exam,213.41
167,26,3,Time Signoff,7.13
167,26,3,Time Postvisit,74.35
167,26,4,Time Intake,0
167,26,4,Time Exam,262.78
167,26,4,Time Signoff,12.96
167,26,4,Time Postvisit,79.2
167,26,5,Time Intake,0
167,26,5,Time Exam,289.86
167,26,5,Time Signoff,9.27
167,26,5,Time Postvisit,81.49
167,26,6,Time Intake,0
167,26,6,Time Exam,198.47
167,26,6,Time Signoff,9.6
167,26,6,Time Postvisit,60.98
167,27,1,Time Intake,31.94
167,27,1,Time Exam,314.38
167,27,1,Time Signoff,3.26
167,27,1,Time Postvisit,4166.38
167,27,2,Time Intake,0
167,27,2,Time Exam,380.5
167,27,2,Time Signoff,5.65
167,27,2,Time Postvisit,2716.39
167,27,3,Time Intake,5.87
167,27,3,Time Exam,154.2
167,27,3,Time Signoff,0
167,27,3,Time Postvisit,1643.05
167,27,4,Time Intake,6.6
167,27,4,Time Exam,151.2
167,27,4,Time Signoff,0
167,27,4,Time Postvisit,1779.46
167,27,5,Time Intake,0
167,27,5,Time Exam,114.51
167,27,5,Time Signoff,0
167,27,5,Time Postvisit,1369.73
167,27,6,Time Intake,5.73
167,27,6,Time Exam,104.67
167,27,6,Time Signoff,0
167,27,6,Time Postvisit,973.49
167,28,1,Time Intake,0
167,28,1,Time Exam,114.38
167,28,1,Time Signoff,16.1
167,28,1,Time Postvisit,1.82
167,28,2,Time Intake,0
167,28,2,Time Exam,149.7
167,28,2,Time Signoff,25.85
167,28,2,Time Postvisit,9.94
167,28,3,Time Intake,0
167,28,3,Time Exam,51.94
167,28,3,Time Signoff,17.38
167,28,3,Time Postvisit,23.72
167,28,4,Time Intake,0.95
167,28,4,Time Exam,142.53
167,28,4,Time Signoff,18.88
167,28,4,Time Postvisit,9.68
167,28,5,Time Intake,0
167,28,5,Time Exam,6.04
167,28,5,Time Signoff,1.35
167,28,5,Time Postvisit,2.47
167,28,6,Time Intake,0
167,28,6,Time Exam,17.01
167,28,6,Time Signoff,14.06
167,28,6,Time Postvisit,2.46
167,29,1,Time Intake,0
167,29,1,Time Exam,1125.29
167,29,1,Time Signoff,18.74
167,29,1,Time Postvisit,21.73
167,29,2,Time Intake,0.11
167,29,2,Time Exam,763.2
167,29,2,Time Signoff,21.9
167,29,2,Time Postvisit,4.42
167,29,3,Time Intake,0
167,29,3,Time Exam,792.93
167,29,3,Time Signoff,15.19
167,29,3,Time Postvisit,2.07
167,29,4,Time Intake,0
167,29,4,Time Exam,949.19
167,29,4,Time Signoff,22.3
167,29,4,Time Postvisit,25.56
167,29,5,Time Intake,0
167,29,5,Time Exam,854.8
167,29,5,Time Signoff,17.02
167,29,5,Time Postvisit,5.05
167,29,6,Time Intake,0
167,29,6,Time Exam,840.26
167,29,6,Time Signoff,20.05
167,29,6,Time Postvisit,15.55
167,30,1,Time Intake,31.51
167,30,1,Time Exam,572.07
167,30,1,Time Signoff,47.43
167,30,1,Time Postvisit,606.19
167,30,2,Time Intake,11.7
167,30,2,Time Exam,415.09
167,30,2,Time Signoff,36.56
167,30,2,Time Postvisit,460.11
167,30,3,Time Intake,2.85
167,30,3,Time Exam,335.41
167,30,3,Time Signoff,45.18
167,30,3,Time Postvisit,498.26
167,30,4,Time Intake,74.06
167,30,4,Time Exam,209.32
167,30,4,Time Signoff,35.47
167,30,4,Time Postvisit,503.06
167,31,1,Time Intake,0
167,31,1,Time Exam,246.36
167,31,1,Time Signoff,13.11
167,31,1,Time Postvisit,7.25
167,32,1,Time Intake,0
167,32,1,Time Exam,153.86
167,32,1,Time Signoff,0.26
167,32,1,Time Postvisit,64.71
167,32,2,Time Intake,0
167,32,2,Time Exam,54.84
167,32,2,Time Signoff,2.25
167,32,2,Time Postvisit,7.37
167,32,3,Time Intake,9.88
167,32,3,Time Exam,16.55
167,32,3,Time Signoff,7.03
167,32,3,Time Postvisit,128.41
167,33,1,Time Intake,0
167,33,1,Time Exam,822.53
167,33,1,Time Signoff,13.97
167,33,1,Time Postvisit,2.73
167,33,2,Time Intake,1.81
167,33,2,Time Exam,1379.97
167,33,2,Time Signoff,15.84
167,33,2,Time Postvisit,1.78
167,33,3,Time Intake,7.42
167,33,3,Time Exam,1180.49
167,33,3,Time Signoff,13.86
167,33,3,Time Postvisit,2.27
167,33,4,Time Intake,0
167,33,4,Time Exam,1108.64
167,33,4,Time Signoff,16.93
167,33,4,Time Postvisit,1.96
167,33,5,Time Intake,0
167,33,5,Time Exam,1080.54
167,33,5,Time Signoff,17.1
167,33,5,Time Postvisit,3.43
167,33,6,Time Intake,0
167,33,6,Time Exam,899.41
167,33,6,Time Signoff,11.71
167,33,6,Time Postvisit,1.38
167,34,1,Time Intake,0.1
167,34,1,Time Exam,1156.96
167,34,1,Time Signoff,97.87
167,34,1,Time Postvisit,566.25
167,34,2,Time Intake,0
167,34,2,Time Exam,1202.72
167,34,2,Time Signoff,71.4
167,34,2,Time Postvisit,511.1
167,34,3,Time Intake,0
167,34,3,Time Exam,1215.53
167,34,3,Time Signoff,142.65
167,34,3,Time Postvisit,351.52
167,34,4,Time Intake,4.88
167,34,4,Time Exam,1738.07
167,34,4,Time Signoff,119.9
167,34,4,Time Postvisit,537.48
167,34,5,Time Intake,0
167,34,5,Time Exam,1563.32
167,34,5,Time Signoff,58.46
167,34,5,Time Postvisit,532.6
167,34,6,Time Intake,1.23
167,34,6,Time Exam,1398.13
167,34,6,Time Signoff,60.34
167,34,6,Time Postvisit,549.71
167,35,1,Time Intake,16.51
167,35,1,Time Exam,6.73
167,35,1,Time Signoff,0.85
167,35,1,Time Postvisit,14.05
167,35,2,Time Intake,19.7
167,35,2,Time Exam,13.05
167,35,2,Time Signoff,4.53
167,35,2,Time Postvisit,7.09
167,36,1,Time Intake,0
167,36,1,Time Exam,1254.52
167,36,1,Time Signoff,48.51
167,36,1,Time Postvisit,34.17
167,36,2,Time Intake,4.32
167,36,2,Time Exam,1010.49
167,36,2,Time Signoff,29.38
167,36,2,Time Postvisit,13.74
167,36,3,Time Intake,0
167,36,3,Time Exam,914.12
167,36,3,Time Signoff,35.4
167,36,3,Time Postvisit,20.16
167,36,4,Time Intake,0.11
167,36,4,Time Exam,1400.81
167,36,4,Time Signoff,50.09
167,36,4,Time Postvisit,41.23
167,36,5,Time Intake,1.17
167,36,5,Time Exam,1086.75
167,36,5,Time Signoff,45.1
167,36,5,Time Postvisit,41.28
167,36,6,Time Intake,0
167,36,6,Time Exam,1173.28
167,36,6,Time Signoff,43.82
167,36,6,Time Postvisit,40.91
167,37,1,Time Intake,17.6
167,37,1,Time Exam,2691.34
167,37,1,Time Signoff,63.11
167,37,1,Time Postvisit,236.35
167,37,2,Time Intake,3.12
167,37,2,Time Exam,2203.05
167,37,2,Time Signoff,58.97
167,37,2,Time Postvisit,203.93
167,37,3,Time Intake,0
167,37,3,Time Exam,2007.56
167,37,3,Time Signoff,53.47
167,37,3,Time Postvisit,194.31
167,37,4,Time Intake,0
167,37,4,Time Exam,2836.69
167,37,4,Time Signoff,81.76
167,37,4,Time Postvisit,165.48
167,37,5,Time Intake,0.2
167,37,5,Time Exam,2875.68
167,37,5,Time Signoff,82.39
167,37,5,Time Postvisit,282.86
167,37,6,Time Intake,0
167,37,6,Time Exam,2212.95
167,37,6,Time Signoff,123.05
167,37,6,Time Postvisit,287.89
167,38,1,Time Intake,7.63
167,38,1,Time Exam,840.37
167,38,1,Time Signoff,204.34
167,38,1,Time Postvisit,867.28
167,38,2,Time Intake,12.96
167,38,2,Time Exam,667.57
167,38,2,Time Signoff,154.32
167,38,2,Time Postvisit,729.08
167,38,3,Time Intake,15.73
167,38,3,Time Exam,802.2
167,38,3,Time Signoff,114.84
167,38,3,Time Postvisit,743.13
167,38,4,Time Intake,4.16
167,38,4,Time Exam,880.99
167,38,4,Time Signoff,89.86
167,38,4,Time Postvisit,1004.93
167,38,5,Time Intake,1.26
167,38,5,Time Exam,948.62
167,38,5,Time Signoff,118.3
167,38,5,Time Postvisit,730.21
167,38,6,Time Intake,20.51
167,38,6,Time Exam,922.28
167,38,6,Time Signoff,129.11
167,38,6,Time Postvisit,816.46
167,39,5,Time Intake,74.97
167,39,5,Time Exam,5.59
167,39,5,Time Signoff,25.67
167,39,5,Time Postvisit,201.5
167,39,6,Time Intake,65.67
167,39,6,Time Exam,26.28
167,39,6,Time Signoff,5.64
167,39,6,Time Postvisit,128.13
167,40,1,Time Intake,0
167,40,1,Time Exam,1760.45
167,40,1,Time Signoff,48.08
167,40,1,Time Postvisit,607.22
167,40,2,Time Intake,1.88
167,40,2,Time Exam,1258.81
167,40,2,Time Signoff,53.89
167,40,2,Time Postvisit,343.65
167,40,3,Time Intake,0
167,40,3,Time Exam,1917.86
167,40,3,Time Signoff,102.73
167,40,3,Time Postvisit,394
167,40,4,Time Intake,0
167,40,4,Time Exam,1685.43
167,40,4,Time Signoff,100.35
167,40,4,Time Postvisit,267.92
167,40,5,Time Intake,0
167,40,5,Time Exam,1503.62
167,40,5,Time Signoff,87.34
167,40,5,Time Postvisit,230.04
167,40,6,Time Intake,0
167,40,6,Time Exam,1705.32
167,40,6,Time Signoff,99.41
167,40,6,Time Postvisit,370.65
167,41,1,Time Intake,0
167,41,1,Time Exam,230.25
167,41,1,Time Signoff,14.43
167,41,1,Time Postvisit,155.57
167,42,1,Time Intake,0
167,42,1,Time Exam,732.9
167,42,1,Time Signoff,44.18
167,42,1,Time Postvisit,160.49
167,42,2,Time Intake,33.2
167,42,2,Time Exam,531.91
167,42,2,Time Signoff,24.48
167,42,2,Time Postvisit,106.51
167,42,3,Time Intake,45.12
167,42,3,Time Exam,696.5
167,42,3,Time Signoff,35.27
167,42,3,Time Postvisit,200.68
167,42,4,Time Intake,12.59
167,42,4,Time Exam,612.47
167,42,4,Time Signoff,28.53
167,42,4,Time Postvisit,603.99
167,42,5,Time Intake,37.2
167,42,5,Time Exam,661
167,42,5,Time Signoff,39.92
167,42,5,Time Postvisit,280.52
167,43,1,Time Intake,0
167,43,1,Time Exam,1248.29
167,43,1,Time Signoff,372.7
167,43,1,Time Postvisit,477.78
167,43,2,Time Intake,0
167,43,2,Time Exam,1078.53
167,43,2,Time Signoff,333.75
167,43,2,Time Postvisit,317.25
167,43,3,Time Intake,8.48
167,43,3,Time Exam,1290.38
167,43,3,Time Signoff,367.64
167,43,3,Time Postvisit,444.02
167,43,4,Time Intake,10.08
167,43,4,Time Exam,1338.95
167,43,4,Time Signoff,329.05
167,43,4,Time Postvisit,252.35
167,43,5,Time Intake,0
167,43,5,Time Exam,1384.14
167,43,5,Time Signoff,206.93
167,43,5,Time Postvisit,195.71
167,43,6,Time Intake,0
167,43,6,Time Exam,1618.67
167,43,6,Time Signoff,180.18
167,43,6,Time Postvisit,287.22
167,44,1,Time Intake,0
167,44,1,Time Exam,436.51
167,44,1,Time Signoff,25.64
167,44,1,Time Postvisit,484.12
167,44,2,Time Intake,0
167,44,2,Time Exam,447.02
167,44,2,Time Signoff,14.89
167,44,2,Time Postvisit,411.55
167,44,3,Time Intake,0
167,44,3,Time Exam,386.12
167,44,3,Time Signoff,12.93
167,44,3,Time Postvisit,395.48
167,44,4,Time Intake,0
167,44,4,Time Exam,337.01
167,44,4,Time Signoff,4.38
167,44,4,Time Postvisit,341.87
167,44,5,Time Intake,1.59
167,44,5,Time Exam,111.01
167,44,5,Time Signoff,3.69
167,44,5,Time Postvisit,86.98
167,44,6,Time Intake,0
167,44,6,Time Exam,100.77
167,44,6,Time Signoff,8.13
167,44,6,Time Postvisit,2.62
167,45,1,Time Intake,2.17
167,45,1,Time Exam,2085.92
167,45,1,Time Signoff,64.29
167,45,1,Time Postvisit,62.24
167,45,2,Time Intake,5.47
167,45,2,Time Exam,1744.39
167,45,2,Time Signoff,49.77
167,45,2,Time Postvisit,42.55
167,45,3,Time Intake,0.13
167,45,3,Time Exam,1320.59
167,45,3,Time Signoff,24.81
167,45,3,Time Postvisit,10.36
167,45,4,Time Intake,0
167,45,4,Time Exam,1962.36
167,45,4,Time Signoff,69.45
167,45,4,Time Postvisit,32.33
167,45,5,Time Intake,6.91
167,45,5,Time Exam,1854.93
167,45,5,Time Signoff,53.9
167,45,5,Time Postvisit,16.7
167,45,6,Time Intake,1.53
167,45,6,Time Exam,1505.73
167,45,6,Time Signoff,47.5
167,45,6,Time Postvisit,1.75
167,46,1,Time Intake,0.1
167,46,1,Time Exam,1370.25
167,46,1,Time Signoff,51.44
167,46,1,Time Postvisit,9.61
167,46,2,Time Intake,0
167,46,2,Time Exam,1113.51
167,46,2,Time Signoff,37.16
167,46,2,Time Postvisit,7.96
167,46,3,Time Intake,1.19
167,46,3,Time Exam,1589.25
167,46,3,Time Signoff,65.23
167,46,3,Time Postvisit,7.94
167,46,4,Time Intake,0
167,46,4,Time Exam,1566.06
167,46,4,Time Signoff,61.37
167,46,4,Time Postvisit,13.03
167,46,5,Time Intake,4.37
167,46,5,Time Exam,1243.12
167,46,5,Time Signoff,43.45
167,46,5,Time Postvisit,12.58
167,46,6,Time Intake,0.71
167,46,6,Time Exam,1496.84
167,46,6,Time Signoff,68.37
167,46,6,Time Postvisit,19.79
167,47,2,Time Intake,8.01
167,47,2,Time Exam,4.18
167,47,2,Time Signoff,0
167,47,2,Time Postvisit,24.18
167,47,3,Time Intake,5.83
167,47,3,Time Exam,8.57
167,47,3,Time Signoff,4.96
167,47,3,Time Postvisit,10.97
167,48,1,Time Intake,4.95
167,48,1,Time Exam,835.45
167,48,1,Time Signoff,11.35
167,48,1,Time Postvisit,490.02
167,48,2,Time Intake,5.57
167,48,2,Time Exam,310.38
167,48,2,Time Signoff,6.92
167,48,2,Time Postvisit,197.81
167,48,3,Time Intake,1.04
167,48,3,Time Exam,496.81
167,48,3,Time Signoff,8.95
167,48,3,Time Postvisit,420.48
167,48,4,Time Intake,14.75
167,48,4,Time Exam,627.37
167,48,4,Time Signoff,15.22
167,48,4,Time Postvisit,501.07
167,48,5,Time Intake,7.15
167,48,5,Time Exam,717.49
167,48,5,Time Signoff,18.44
167,48,5,Time Postvisit,409.34
167,48,6,Time Intake,0.2
167,48,6,Time Exam,404.84
167,48,6,Time Signoff,20.36
167,48,6,Time Postvisit,431.31
167,49,1,Time Intake,0
167,49,1,Time Exam,2086.18
167,49,1,Time Signoff,212.68
167,49,1,Time Postvisit,233.32
167,49,2,Time Intake,3.77
167,49,2,Time Exam,1901.88
167,49,2,Time Signoff,146.77
167,49,2,Time Postvisit,110.89
167,49,3,Time Intake,2.78
167,49,3,Time Exam,1119.68
167,49,3,Time Signoff,64.89
167,49,3,Time Postvisit,104.74
167,49,4,Time Intake,5.88
167,49,4,Time Exam,2145.16
167,49,4,Time Signoff,118.84
167,49,4,Time Postvisit,196.16
167,49,5,Time Intake,4.76
167,49,5,Time Exam,2134.84
167,49,5,Time Signoff,189.4
167,49,5,Time Postvisit,157.38
167,49,6,Time Intake,2.62
167,49,6,Time Exam,1900.4
167,49,6,Time Signoff,135.46
167,49,6,Time Postvisit,174.96
167,50,1,Time Intake,0
167,50,1,Time Exam,808.11
167,50,1,Time Signoff,92.77
167,50,1,Time Postvisit,218.56
167,50,2,Time Intake,0
167,50,2,Time Exam,1519.61
167,50,2,Time Signoff,136.02
167,50,2,Time Postvisit,8.77
167,50,3,Time Intake,10.99
167,50,3,Time Exam,1095.38
167,50,3,Time Signoff,122.37
167,50,3,Time Postvisit,13.53
167,50,4,Time Intake,6.64
167,50,4,Time Exam,1579.67
167,50,4,Time Signoff,155.54
167,50,4,Time Postvisit,37.01
167,50,5,Time Intake,5.58
167,50,5,Time Exam,1368.62
167,50,5,Time Signoff,188.43
167,50,5,Time Postvisit,17.19
167,50,6,Time Intake,0
167,50,6,Time Exam,1384.02
167,50,6,Time Signoff,171.24
167,50,6,Time Postvisit,51.51
167,51,1,Time Intake,0
167,51,1,Time Exam,281.31
167,51,1,Time Signoff,3.18
167,51,1,Time Postvisit,67.4
167,51,2,Time Intake,0
167,51,2,Time Exam,258.46
167,51,2,Time Signoff,2.33
167,51,2,Time Postvisit,151.98
167,51,3,Time Intake,0
167,51,3,Time Exam,46.32
167,51,3,Time Signoff,0.57
167,51,3,Time Postvisit,40.33
167,52,1,Time Intake,0
167,52,1,Time Exam,501.92
167,52,1,Time Signoff,22.06
167,52,1,Time Postvisit,727.29
167,52,2,Time Intake,0.19
167,52,2,Time Exam,457.78
167,52,2,Time Signoff,19.86
167,52,2,Time Postvisit,557.32
167,52,3,Time Intake,4.86
167,52,3,Time Exam,380.74
167,52,3,Time Signoff,28.07
167,52,3,Time Postvisit,651.1
167,52,4,Time Intake,3.51
167,52,4,Time Exam,550.01
167,52,4,Time Signoff,25.13
167,52,4,Time Postvisit,644.18
167,52,5,Time Intake,0
167,52,5,Time Exam,615.17
167,52,5,Time Signoff,32.23
167,52,5,Time Postvisit,682.77
167,52,6,Time Intake,11.47
167,52,6,Time Exam,491.39
167,52,6,Time Signoff,20.04
167,52,6,Time Postvisit,558.48
167,53,1,Time Intake,65.15
167,53,1,Time Exam,2076.15
167,53,1,Time Signoff,134.33
167,53,1,Time Postvisit,46.35
167,53,2,Time Intake,40.35
167,53,2,Time Exam,1672.05
167,53,2,Time Signoff,91.52
167,53,2,Time Postvisit,67.51
167,53,3,Time Intake,68.33
167,53,3,Time Exam,2072.49
167,53,3,Time Signoff,91.14
167,53,3,Time Postvisit,96.27
167,53,4,Time Intake,47.01
167,53,4,Time Exam,1749.42
167,53,4,Time Signoff,109.84
167,53,4,Time Postvisit,25.66
167,53,5,Time Intake,18.31
167,53,5,Time Exam,888.44
167,53,5,Time Signoff,50.21
167,53,5,Time Postvisit,12.31
167,53,6,Time Intake,42.01
167,53,6,Time Exam,1396.4
167,53,6,Time Signoff,56.35
167,53,6,Time Postvisit,13.92
167,54,1,Time Intake,9.22
167,54,1,Time Exam,42.72
167,54,1,Time Signoff,1.1
167,54,1,Time Postvisit,0.11
167,54,2,Time Intake,8.7
167,54,2,Time Exam,13.38
167,54,2,Time Signoff,0.3
167,54,2,Time Postvisit,1.44
167,54,3,Time Intake,45.41
167,54,3,Time Exam,61.6
167,54,3,Time Signoff,2.75
167,54,3,Time Postvisit,7.67
167,54,4,Time Intake,0.84
167,54,4,Time Exam,139.24
167,54,4,Time Signoff,15.5
167,54,4,Time Postvisit,15.44
167,54,5,Time Intake,0
167,54,5,Time Exam,124.46
167,54,5,Time Signoff,27.78
167,54,5,Time Postvisit,18.17
167,54,6,Time Intake,0
167,54,6,Time Exam,188.05
167,54,6,Time Signoff,8.4
167,54,6,Time Postvisit,43.47
167,55,1,Time Intake,11.22
167,55,1,Time Exam,3.58
167,55,1,Time Signoff,0.19
167,55,1,Time Postvisit,0
167,55,3,Time Intake,4.49
167,55,3,Time Exam,2.39
167,55,3,Time Signoff,0.07
167,55,3,Time Postvisit,0
167,56,1,Time Intake,0
167,56,1,Time Exam,879.51
167,56,1,Time Signoff,38.68
167,56,1,Time Postvisit,295.67
167,56,2,Time Intake,0
167,56,2,Time Exam,804.66
167,56,2,Time Signoff,1.9
167,56,2,Time Postvisit,302.12
167,56,3,Time Intake,0
167,56,3,Time Exam,714.79
167,56,3,Time Signoff,5
167,56,3,Time Postvisit,303.19
167,56,4,Time Intake,0
167,56,4,Time Exam,924.91
167,56,4,Time Signoff,12.22
167,56,4,Time Postvisit,228.2
167,56,5,Time Intake,0
167,56,5,Time Exam,618
167,56,5,Time Signoff,20.29
167,56,5,Time Postvisit,78.93
167,56,6,Time Intake,0
